Graph	Algorithm	Seed	Solution	Time
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-48	5	234	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-48	6	228	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-48	7	226	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-48	8	230	2
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-48	9	232	3
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	1	217	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	10	209	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	2	210	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	3	204	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	4	205	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	5	217	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	6	216	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	7	209	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	8	205	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-4	9	214	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	1	227	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	10	217	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	2	213	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	3	209	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	4	210	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	5	220	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	6	216	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	7	215	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	8	218	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-6	9	215	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	1	219	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	10	214	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	2	224	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	3	210	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	4	223	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	5	216	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	6	219	1
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	7	223	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	8	226	0
erdos_renyi_n_75_c_9_seed_43.edges	FASDC-8	9	214	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	1	236	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	10	235	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	2	234	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	3	233	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	4	235	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	5	235	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	6	234	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	7	233	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	8	233	0
erdos_renyi_n_75_c_9_seed_43.edges	RED+Greedy	9	233	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	1	236	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	10	235	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	2	234	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	3	233	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	4	235	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	5	235	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	6	234	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	7	233	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	8	233	0
erdos_renyi_n_75_c_9_seed_43.edges	REDstar+Greedy	9	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	1	236	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	10	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	2	234	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	3	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	4	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	5	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	6	234	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	7	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	8	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+Greedy	9	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	1	236	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	10	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	2	234	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	3	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	4	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	5	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	6	234	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	7	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	8	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+2cyc+chain+Greedy	9	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	1	235	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	10	234	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	2	231	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	3	232	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	4	231	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	5	237	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	6	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	7	236	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	8	233	0
erdos_renyi_n_75_c_9_seed_43.edges	scc+Greedy	9	233	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	1	217	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	10	220	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	2	214	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	3	216	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	4	214	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	5	223	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	6	217	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	7	212	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	8	216	0
erdos_renyi_n_75_c_9_seed_44.edges	Greedy	9	215	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	1	219	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	10	218	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	2	219	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	3	220	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	4	214	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	5	214	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	6	220	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	7	214	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	8	220	0
erdos_renyi_n_75_c_9_seed_44.edges	HCS+Greedy	9	214	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	1	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	10	206	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	2	206	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	3	206	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	4	208	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	5	208	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	6	208	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	7	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	8	208	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-12	9	208	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	1	216	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	10	213	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	2	212	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	3	212	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	4	212	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	5	215	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	6	211	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	7	218	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	8	215	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-16	9	214	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	1	208	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	10	216	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	2	207	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	3	207	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	4	211	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	5	207	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	6	207	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	7	206	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	8	203	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-24	9	212	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	1	207	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	10	209	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	2	205	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	3	202	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	4	201	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	5	209	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	6	205	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	7	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	8	205	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-2	9	209	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	1	210	3
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	10	200	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	2	209	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	3	210	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	4	209	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	5	212	3
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	6	204	3
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	7	211	3
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	8	208	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-32	9	206	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	1	202	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	10	202	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	2	199	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	3	195	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	4	204	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	5	204	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	6	204	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	7	204	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	8	205	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-3	9	204	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	1	209	2
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	10	203	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	2	218	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	3	210	3
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	4	205	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	5	213	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	6	215	4
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	7	206	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	8	210	4
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-48	9	215	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	1	201	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	10	203	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	2	195	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	3	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	4	198	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	5	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	6	211	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	7	201	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	8	209	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-4	9	199	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	1	205	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	10	203	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	2	207	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	3	202	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	4	207	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	5	202	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	6	207	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	7	202	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	8	203	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-6	9	203	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	1	201	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	10	202	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	2	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	3	206	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	4	207	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	5	209	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	6	209	0
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	7	209	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	8	213	1
erdos_renyi_n_75_c_9_seed_44.edges	SimFASDC-8	9	208	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	1	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	10	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	2	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	3	206	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	4	208	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	5	208	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	6	207	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	7	206	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	8	208	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-12	9	207	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	1	216	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	10	212	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	2	212	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	3	212	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	4	213	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	5	215	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	6	211	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	7	219	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	8	212	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-16	9	214	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	1	208	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	10	212	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	2	207	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	3	207	3
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	4	204	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	5	206	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	6	207	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	7	204	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	8	206	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-24	9	211	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	1	207	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	10	208	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	2	205	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	3	202	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	4	200	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	5	208	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	6	207	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	7	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	8	205	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-2	9	208	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	1	209	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	10	206	3
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	2	208	3
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	3	211	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	4	211	3
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	5	210	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	6	204	3
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	7	211	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	8	209	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-32	9	206	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	1	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	10	203	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	2	198	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	3	194	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	4	204	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	5	203	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	6	204	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	7	204	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	8	205	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-3	9	204	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	1	207	4
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	10	209	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	2	217	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	3	210	3
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	4	206	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	5	209	4
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	6	215	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	7	206	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	8	213	2
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-48	9	215	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	1	200	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	10	201	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	2	195	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	3	205	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	4	200	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	5	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	6	212	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	7	200	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	8	209	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-4	9	199	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	1	205	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	10	203	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	2	207	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	3	202	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	4	207	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	5	201	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	6	207	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	7	202	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	8	203	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-6	9	203	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	1	203	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	10	202	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	2	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	3	206	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	4	206	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	5	209	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	6	209	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	7	209	0
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	8	212	1
erdos_renyi_n_75_c_9_seed_44.edges	FASDC-8	9	208	1
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	1	219	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	10	219	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	2	216	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	3	215	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	4	216	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	6	219	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	7	217	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	8	220	0
erdos_renyi_n_75_c_9_seed_44.edges	RED+Greedy	9	214	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	1	219	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	10	219	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	2	216	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	3	215	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	4	216	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	6	219	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	7	217	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	8	220	0
erdos_renyi_n_75_c_9_seed_44.edges	REDstar+Greedy	9	214	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	1	219	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	10	219	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	2	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	3	215	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	4	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	6	219	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	7	217	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	8	220	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+Greedy	9	214	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	1	219	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	10	219	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	2	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	3	215	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	4	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	6	219	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	7	217	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	8	220	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+2cyc+chain+Greedy	9	214	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	1	217	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	10	220	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	2	214	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	3	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	4	214	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	5	223	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	6	217	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	7	212	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	8	216	0
erdos_renyi_n_75_c_9_seed_44.edges	scc+Greedy	9	215	0
erdos_renyi_n_75_c_9_seed_45.edges	Greedy	1	203	0
erdos_renyi_n_75_c_9_seed_45.edges	Greedy	10	203	0
erdos_renyi_n_75_c_9_seed_45.edges	Greedy	2	202	0
erdos_renyi_n_75_c_9_seed_45.edges	Greedy	3	203	0
erdos_renyi_n_75_c_9_seed_45.edges	Greedy	4	203	0
erdos_renyi_n_75_c_9_seed_45.edges	Greedy	5	202	0
