Graph	Algorithm	RandomSeed	|E|	w(E)	Time
uk-2005	HCS	3	578575080	579050590	11120628
uk-2005	HCS	4	578574170	579049603	11547660
uk-2005	HCS	5	578574716	579050271	11101560
uk-2005	HCS	6	578574621	579049467	11046853
uk-2005	HCS	7	578574149	579048592	11107514
uk-2005	HCS	8	578574952	579049763	11100550
uk-2005	HCS	9	578574893	579050182	11992839
uk-2005	RED	1	48472044	51799588	2063971
uk-2005	RED	10	48472041	51799538	2471862
uk-2005	RED	2	48472041	51799499	1626692
uk-2005	RED	3	48472044	51799468	1701177
uk-2005	RED	4	48472043	51799592	1630162
uk-2005	RED	5	48472044	51799506	2669402
uk-2005	RED	6	48472041	51799485	1687320
uk-2005	RED	7	48472040	51799471	2500990
uk-2005	RED	8	48472041	51799547	1992158
uk-2005	RED	9	48472041	51799433	2034591
uk-2005	REDstar	1	34863021	40232411	2024808
uk-2005	REDstar	10	34863021	40232060	2068167
uk-2005	REDstar	2	34863021	40232382	1814688
uk-2005	REDstar	3	34863021	40231979	1915495
uk-2005	REDstar	4	34863021	40231090	1843532
uk-2005	REDstar	5	34863020	40231798	2629480
uk-2005	REDstar	6	34863020	40231814	1853128
uk-2005	REDstar	7	34863021	40231115	1834446
uk-2005	REDstar	8	34863021	40232534	2091094
uk-2005	REDstar	9	34863020	40232903	2554467
uk-2005	scc+2cyc+chain	1	57563047	57718023	1979583
uk-2005	scc+2cyc+chain	10	57567742	57722992	1886462
uk-2005	scc+2cyc+chain	2	57562526	57717933	1974405
uk-2005	scc+2cyc+chain	3	57567768	57722744	1947358
uk-2005	scc+2cyc+chain	4	57561238	57716190	1782919
uk-2005	scc+2cyc+chain	5	57563135	57718211	1620369
uk-2005	scc+2cyc+chain	6	57562907	57717964	1926126
uk-2005	scc+2cyc+chain	7	57563064	57718455	1599009
uk-2005	scc+2cyc+chain	8	57560259	57715462	1831068
uk-2005	scc+2cyc+chain	9	57560400	57715634	1924863
uk-2005	scc+2cyc	1	107460873	107460873	1322774
uk-2005	scc+2cyc	10	107460873	107460873	1258303
uk-2005	scc+2cyc	2	107460873	107460873	1080194
uk-2005	scc+2cyc	3	107460873	107460873	1207623
uk-2005	scc+2cyc	4	107460873	107460873	1261902
uk-2005	scc+2cyc	5	107460873	107460873	1268755
uk-2005	scc+2cyc	6	107460873	107460873	1263522
uk-2005	scc+2cyc	7	107460873	107460873	1255046
uk-2005	scc+2cyc	8	107460873	107460873	1257498
uk-2005	scc+2cyc	9	107460873	107460873	1197871
uk-2005	scc	1	892227035	892227035	62366
uk-2005	scc	10	892227035	892227035	63321
uk-2005	scc	2	892227035	892227035	64501
uk-2005	scc	3	892227035	892227035	64013
uk-2005	scc	4	892227035	892227035	64054
uk-2005	scc	5	892227035	892227035	64529
uk-2005	scc	6	892227035	892227035	63805
uk-2005	scc	7	892227035	892227035	61381
uk-2005	scc	8	892227035	892227035	63622
uk-2005	scc	9	892227035	892227035	65105
uk-2007-05@100000	HCS	1	2163056	2165389	2122
uk-2007-05@100000	HCS	10	2163056	2165389	2122
uk-2007-05@100000	HCS	2	2163056	2165389	2148
uk-2007-05@100000	HCS	3	2163056	2165389	2136
uk-2007-05@100000	HCS	4	2163056	2165389	2799
uk-2007-05@100000	HCS	5	2163056	2165389	2166
uk-2007-05@100000	HCS	6	2163056	2165389	2132
uk-2007-05@100000	HCS	7	2163056	2165389	2067
uk-2007-05@100000	HCS	8	2163056	2165389	2901
uk-2007-05@100000	HCS	9	2163056	2165389	2571
uk-2007-05@100000	RED	1	617921	715117	2093
uk-2007-05@100000	RED	10	617921	715117	1523
uk-2007-05@100000	RED	2	617921	715117	1506
uk-2007-05@100000	RED	3	617921	715117	1466
uk-2007-05@100000	RED	4	617921	715117	1509
uk-2007-05@100000	RED	5	617921	715117	1443
uk-2007-05@100000	RED	6	617921	715117	1940
uk-2007-05@100000	RED	7	617921	715117	1503
uk-2007-05@100000	RED	8	617921	715117	1468
uk-2007-05@100000	RED	9	617921	715117	2164
uk-2007-05@100000	REDstar	1	553572	663584	1586
uk-2007-05@100000	REDstar	10	553572	663584	1652
uk-2007-05@100000	REDstar	2	553572	663584	1548
uk-2007-05@100000	REDstar	3	553572	663584	1571
uk-2007-05@100000	REDstar	4	553572	663584	1653
uk-2007-05@100000	REDstar	5	553572	663584	1555
uk-2007-05@100000	REDstar	6	553572	663584	1579
uk-2007-05@100000	REDstar	7	553572	663584	1539
uk-2007-05@100000	REDstar	8	553572	663584	1640
uk-2007-05@100000	REDstar	9	553572	663584	1567
uk-2007-05@100000	scc+2cyc+chain	1	742249	742674	1360
uk-2007-05@100000	scc+2cyc+chain	10	742249	742674	1386
uk-2007-05@100000	scc+2cyc+chain	2	742249	742674	1376
uk-2007-05@100000	scc+2cyc+chain	3	742249	742674	1347
uk-2007-05@100000	scc+2cyc+chain	4	742249	742674	1333
uk-2007-05@100000	scc+2cyc+chain	5	742249	742674	1404
uk-2007-05@100000	scc+2cyc+chain	6	742249	742674	1336
uk-2007-05@100000	scc+2cyc+chain	7	742249	742674	1368
uk-2007-05@100000	scc+2cyc+chain	8	742249	742674	1383
uk-2007-05@100000	scc+2cyc+chain	9	742249	742674	1320
uk-2007-05@100000	scc+2cyc	1	898166	898166	1371
uk-2007-05@100000	scc+2cyc	10	898166	898166	992
uk-2007-05@100000	scc+2cyc	2	898166	898166	950
uk-2007-05@100000	scc+2cyc	3	898166	898166	1289
uk-2007-05@100000	scc+2cyc	4	898166	898166	1306
uk-2007-05@100000	scc+2cyc	5	898166	898166	969
uk-2007-05@100000	scc+2cyc	6	898166	898166	1314
uk-2007-05@100000	scc+2cyc	7	898166	898166	1277
uk-2007-05@100000	scc+2cyc	8	898166	898166	990
uk-2007-05@100000	scc+2cyc	9	898166	898166	1323
uk-2007-05@100000	scc	1	2977418	2977418	72
uk-2007-05@100000	scc	10	2977418	2977418	68
uk-2007-05@100000	scc	2	2977418	2977418	69
uk-2007-05@100000	scc	3	2977418	2977418	68
uk-2007-05@100000	scc	4	2977418	2977418	71
uk-2007-05@100000	scc	5	2977418	2977418	68
uk-2007-05@100000	scc	6	2977418	2977418	72
uk-2007-05@100000	scc	7	2977418	2977418	69
uk-2007-05@100000	scc	8	2977418	2977418	69
uk-2007-05@100000	scc	9	2977418	2977418	68
uk-2007-05@1000000	HCS	1	28046981	28052082	71891
uk-2007-05@1000000	HCS	10	28046979	28052071	67526
uk-2007-05@1000000	HCS	2	28046985	28052080	68278
uk-2007-05@1000000	HCS	3	28046975	28052064	77949
uk-2007-05@1000000	HCS	4	28046983	28052077	72457
uk-2007-05@1000000	HCS	5	28046979	28052078	78232
uk-2007-05@1000000	HCS	6	28046977	28052067	68245
uk-2007-05@1000000	HCS	7	28046973	28052061	73960
uk-2007-05@1000000	HCS	8	28046979	28052071	66779
uk-2007-05@1000000	HCS	9	28046985	28052088	70877
uk-2007-05@1000000	RED	1	4794619	4847426	27473
uk-2007-05@1000000	RED	10	4794619	4847426	34278
uk-2007-05@1000000	RED	2	4794619	4847426	27320
uk-2007-05@1000000	RED	3	4794619	4847426	26684
uk-2007-05@1000000	RED	4	4794619	4847426	30852
uk-2007-05@1000000	RED	5	4794619	4847426	27810
uk-2007-05@1000000	RED	6	4794619	4847426	27636
uk-2007-05@1000000	RED	7	4794619	4847426	32876
uk-2007-05@1000000	RED	8	4794619	4847426	28093
uk-2007-05@1000000	RED	9	4794619	4847426	34056
uk-2007-05@1000000	REDstar	1	4097567	4391509	29502
uk-2007-05@1000000	REDstar	10	4097567	4391509	28925
uk-2007-05@1000000	REDstar	2	4097567	4391509	28970
uk-2007-05@1000000	REDstar	3	4097567	4391505	29419
uk-2007-05@1000000	REDstar	4	4097567	4391509	28910
uk-2007-05@1000000	REDstar	5	4097567	4391509	28464
uk-2007-05@1000000	REDstar	6	4097567	4391509	28442
uk-2007-05@1000000	REDstar	7	4097567	4391505	28393
uk-2007-05@1000000	REDstar	8	4097567	4391509	28792
uk-2007-05@1000000	REDstar	9	4097567	4391509	28476
uk-2007-05@1000000	scc+2cyc+chain	1	5017884	5019175	26324
uk-2007-05@1000000	scc+2cyc+chain	10	5017882	5019173	25397
uk-2007-05@1000000	scc+2cyc+chain	2	5017882	5019173	25820
uk-2007-05@1000000	scc+2cyc+chain	3	5017882	5019173	25970
uk-2007-05@1000000	scc+2cyc+chain	4	5017884	5019175	32956
uk-2007-05@1000000	scc+2cyc+chain	5	5017882	5019173	26591
uk-2007-05@1000000	scc+2cyc+chain	6	5017882	5019173	29635
uk-2007-05@1000000	scc+2cyc+chain	7	5017884	5019175	28585
uk-2007-05@1000000	scc+2cyc+chain	8	5017882	5019173	25712
uk-2007-05@1000000	scc+2cyc+chain	9	5017882	5019173	26281
uk-2007-05@1000000	scc+2cyc	1	6182904	6182904	27948
uk-2007-05@1000000	scc+2cyc	10	6182904	6182904	28769
uk-2007-05@1000000	scc+2cyc	2	6182904	6182904	28908
uk-2007-05@1000000	scc+2cyc	3	6182904	6182904	27316
uk-2007-05@1000000	scc+2cyc	4	6182904	6182904	28600
uk-2007-05@1000000	scc+2cyc	5	6182904	6182904	27061
uk-2007-05@1000000	scc+2cyc	6	6182904	6182904	27601
uk-2007-05@1000000	scc+2cyc	7	6182904	6182904	28078
uk-2007-05@1000000	scc+2cyc	8	6182904	6182904	34041
uk-2007-05@1000000	scc+2cyc	9	6182904	6182904	26419
uk-2007-05@1000000	scc	1	40455692	40455692	1279
uk-2007-05@1000000	scc	10	40455692	40455692	1200
uk-2007-05@1000000	scc	2	40455692	40455692	1299
uk-2007-05@1000000	scc	3	40455692	40455692	1521
uk-2007-05@1000000	scc	4	40455692	40455692	1589
uk-2007-05@1000000	scc	5	40455692	40455692	1228
uk-2007-05@1000000	scc	6	40455692	40455692	1248
uk-2007-05@1000000	scc	7	40455692	40455692	1324
uk-2007-05@1000000	scc	8	40455692	40455692	1254
uk-2007-05@1000000	scc	9	40455692	40455692	1262
uk-2014-host	HCS	1	32204390	32246161	100912
uk-2014-host	HCS	10	32204241	32245970	101966
uk-2014-host	HCS	2	32204452	32246209	110094
uk-2014-host	HCS	3	32204197	32245957	112955
uk-2014-host	HCS	4	32204184	32245909	107585
uk-2014-host	HCS	5	32204413	32246165	101026
uk-2014-host	HCS	6	32204224	32245960	131621
uk-2014-host	HCS	7	32204415	32246214	101878
uk-2014-host	HCS	8	32204204	32245923	106601
uk-2014-host	HCS	9	32204294	32246048	111418
uk-2014-host	RED	1	15511382	15648389	56450
uk-2014-host	RED	10	15511389	15648390	71116
uk-2014-host	RED	2	15511384	15648389	56081
uk-2014-host	RED	3	15511385	15648386	57810
uk-2014-host	RED	4	15511384	15648391	68820
uk-2014-host	RED	5	15511389	15648391	64932
uk-2014-host	RED	6	15511383	15648400	59355
uk-2014-host	RED	7	15511389	15648398	68900
uk-2014-host	RED	8	15511384	15648388	57697
uk-2014-host	RED	9	15511388	15648384	58903
uk-2014-host	REDstar	1	15175580	15414177	66508
uk-2014-host	REDstar	10	15175580	15414169	69105
uk-2014-host	REDstar	2	15175580	15414176	72259
uk-2014-host	REDstar	3	15175580	15414163	68698
uk-2014-host	REDstar	4	15175580	15414167	66871
uk-2014-host	REDstar	5	15175580	15414181	68538
uk-2014-host	REDstar	6	15175580	15414186	87964
uk-2014-host	REDstar	7	15175580	15414172	72862
uk-2014-host	REDstar	8	15175580	15414176	71368
uk-2014-host	REDstar	9	15175580	15414172	79989
uk-2014-host	scc+2cyc+chain	1	15836558	15855367	55197
uk-2014-host	scc+2cyc+chain	10	15836618	15855451	60908
uk-2014-host	scc+2cyc+chain	2	15836564	15855411	51104
uk-2014-host	scc+2cyc+chain	3	15836459	15855242	52927
uk-2014-host	scc+2cyc+chain	4	15836621	15855434	51613
uk-2014-host	scc+2cyc+chain	5	15836555	15855386	60633
uk-2014-host	scc+2cyc+chain	6	15836529	15855373	51808
uk-2014-host	scc+2cyc+chain	7	15836506	15855339	70387
uk-2014-host	scc+2cyc+chain	8	15836476	15855292	52917
uk-2014-host	scc+2cyc+chain	9	15836546	15855354	69754
uk-2014-host	scc+2cyc	1	24929138	24929138	48464
uk-2014-host	scc+2cyc	10	24929138	24929138	52983
uk-2014-host	scc+2cyc	2	24929138	24929138	51964
uk-2014-host	scc+2cyc	3	24929138	24929138	50846
uk-2014-host	scc+2cyc	4	24929138	24929138	48121
uk-2014-host	scc+2cyc	5	24929138	24929138	52383
uk-2014-host	scc+2cyc	6	24929138	24929138	51913
uk-2014-host	scc+2cyc	7	24929138	24929138	51540
uk-2014-host	scc+2cyc	8	24929138	24929138	49472
uk-2014-host	scc+2cyc	9	24929138	24929138	49966
uk-2014-host	scc	1	45964301	45964301	4027
uk-2014-host	scc	10	45964301	45964301	4087
uk-2014-host	scc	2	45964301	45964301	4222
uk-2014-host	scc	3	45964301	45964301	4423
uk-2014-host	scc	4	45964301	45964301	4305
uk-2014-host	scc	5	45964301	45964301	4230
uk-2014-host	scc	6	45964301	45964301	4157
uk-2014-host	scc	7	45964301	45964301	4197
uk-2014-host	scc	8	45964301	45964301	4250
uk-2014-host	scc	9	45964301	45964301	4232
uk-2014-tpd	HCS	1	12393748	12415485	29100
uk-2014-tpd	HCS	10	12393762	12415508	30492
uk-2014-tpd	HCS	2	12393773	12415508	28697
uk-2014-tpd	HCS	3	12393738	12415479	30415
uk-2014-tpd	HCS	4	12393716	12415440	29459
uk-2014-tpd	HCS	5	12393751	12415493	29050
uk-2014-tpd	HCS	6	12393776	12415515	33628
uk-2014-tpd	HCS	7	12393733	12415463	30157
uk-2014-tpd	HCS	8	12393776	12415518	33717
uk-2014-tpd	HCS	9	12393756	12415497	29235
uk-2014-tpd	RED	1	8790935	8851825	18858
uk-2014-tpd	RED	10	8790935	8851824	19540
uk-2014-tpd	RED	2	8790934	8851821	18680
uk-2014-tpd	RED	3	8790935	8851824	23422
uk-2014-tpd	RED	4	8790934	8851822	20873
uk-2014-tpd	RED	5	8790934	8851820	18940
uk-2014-tpd	RED	6	8790935	8851822	19486
uk-2014-tpd	RED	7	8790935	8851823	23620
uk-2014-tpd	RED	8	8790935	8851821	18816
uk-2014-tpd	RED	9	8790934	8851824	19308
uk-2014-tpd	REDstar	1	8611928	8796430	27211
uk-2014-tpd	REDstar	10	8611928	8796429	23736
uk-2014-tpd	REDstar	2	8611928	8796431	31227
uk-2014-tpd	REDstar	3	8611928	8796431	30292
uk-2014-tpd	REDstar	4	8611928	8796429	24643
uk-2014-tpd	REDstar	5	8611928	8796433	23524
uk-2014-tpd	REDstar	6	8611928	8796430	28289
uk-2014-tpd	REDstar	7	8611928	8796431	23222
uk-2014-tpd	REDstar	8	8611928	8796432	24643
uk-2014-tpd	REDstar	9	8611928	8796436	23808
uk-2014-tpd	scc+2cyc+chain	1	8923477	8938658	25456
uk-2014-tpd	scc+2cyc+chain	10	8923463	8938637	19995
uk-2014-tpd	scc+2cyc+chain	2	8923454	8938633	19524
uk-2014-tpd	scc+2cyc+chain	3	8923462	8938637	18439
uk-2014-tpd	scc+2cyc+chain	4	8923465	8938640	20661
uk-2014-tpd	scc+2cyc+chain	5	8923475	8938649	18520
uk-2014-tpd	scc+2cyc+chain	6	8923449	8938616	19388
uk-2014-tpd	scc+2cyc+chain	7	8923474	8938646	18200
uk-2014-tpd	scc+2cyc+chain	8	8923454	8938626	18636
uk-2014-tpd	scc+2cyc+chain	9	8923454	8938633	25840
uk-2014-tpd	scc+2cyc	1	12667958	12667958	18469
uk-2014-tpd	scc+2cyc	10	12667958	12667958	19469
uk-2014-tpd	scc+2cyc	2	12667958	12667958	23581
uk-2014-tpd	scc+2cyc	3	12667958	12667958	18502
uk-2014-tpd	scc+2cyc	4	12667958	12667958	18137
uk-2014-tpd	scc+2cyc	5	12667958	12667958	22118
uk-2014-tpd	scc+2cyc	6	12667958	12667958	19267
uk-2014-tpd	scc+2cyc	7	12667958	12667958	19126
uk-2014-tpd	scc+2cyc	8	12667958	12667958	18640
uk-2014-tpd	scc+2cyc	9	12667958	12667958	18826
uk-2014-tpd	scc	1	15115642	15115642	1307
uk-2014-tpd	scc	10	15115642	15115642	1467
uk-2014-tpd	scc	2	15115642	15115642	1310
uk-2014-tpd	scc	3	15115642	15115642	1467
uk-2014-tpd	scc	4	15115642	15115642	1213
uk-2014-tpd	scc	5	15115642	15115642	1326
uk-2014-tpd	scc	6	15115642	15115642	1357
uk-2014-tpd	scc	7	15115642	15115642	1330
uk-2014-tpd	scc	8	15115642	15115642	2114
uk-2014-tpd	scc	9	15115642	15115642	1758
web-BerkStan	HCS	1	4822085	4828791	50950
web-BerkStan	HCS	10	4822093	4828801	41713
web-BerkStan	HCS	2	4822094	4828803	46517
web-BerkStan	HCS	3	4822070	4828765	43242
web-BerkStan	HCS	4	4822072	4828760	47435
web-BerkStan	HCS	5	4822072	4828755	45948
web-BerkStan	HCS	6	4822081	4828778	42392
web-BerkStan	HCS	7	4822089	4828794	42226
web-BerkStan	HCS	8	4822080	4828770	43217
web-BerkStan	HCS	9	4822067	4828749	46794
web-BerkStan	RED	1	1295882	1363975	7423
web-BerkStan	RED	10	1295882	1363963	7948
web-BerkStan	RED	2	1295882	1363920	5673
web-BerkStan	RED	3	1295882	1363977	5812
web-BerkStan	RED	4	1295882	1363935	5871
web-BerkStan	RED	5	1295882	1363915	5696
web-BerkStan	RED	6	1295882	1363928	5879
web-BerkStan	RED	7	1295882	1363958	6835
web-BerkStan	RED	8	1295882	1363960	5753
web-BerkStan	RED	9	1295882	1363953	5801
web-BerkStan	REDstar	1	1113693	1210903	6672
web-BerkStan	REDstar	10	1113693	1210881	6688
web-BerkStan	REDstar	2	1113693	1210828	6605
web-BerkStan	REDstar	3	1113693	1210902	7238
web-BerkStan	REDstar	4	1113693	1210854	6706
web-BerkStan	REDstar	5	1113693	1210842	6674
web-BerkStan	REDstar	6	1113693	1210849	9120
web-BerkStan	REDstar	7	1113693	1210893	6820
web-BerkStan	REDstar	8	1113693	1210874	6856
web-BerkStan	REDstar	9	1113693	1210890	6572
web-BerkStan	scc+2cyc+chain	1	1475359	1481181	5175
web-BerkStan	scc+2cyc+chain	10	1475434	1481221	5236
web-BerkStan	scc+2cyc+chain	2	1475397	1481224	5348
web-BerkStan	scc+2cyc+chain	3	1475433	1481258	5392
web-BerkStan	scc+2cyc+chain	4	1475377	1481195	5346
web-BerkStan	scc+2cyc+chain	5	1475392	1481209	5569
web-BerkStan	scc+2cyc+chain	6	1475404	1481211	5362
web-BerkStan	scc+2cyc+chain	7	1475398	1481183	5308
web-BerkStan	scc+2cyc+chain	8	1475418	1481236	5580
web-BerkStan	scc+2cyc+chain	9	1475346	1481163	5264
web-BerkStan	scc+2cyc	1	1826054	1826054	4429
web-BerkStan	scc+2cyc	10	1826054	1826054	4421
web-BerkStan	scc+2cyc	2	1826054	1826054	4522
web-BerkStan	scc+2cyc	3	1826054	1826054	4344
web-BerkStan	scc+2cyc	4	1826054	1826054	4391
web-BerkStan	scc+2cyc	5	1826054	1826054	4522
web-BerkStan	scc+2cyc	6	1826054	1826054	4378
web-BerkStan	scc+2cyc	7	1826054	1826054	4376
web-BerkStan	scc+2cyc	8	1826054	1826054	4502
web-BerkStan	scc+2cyc	9	1826054	1826054	4425
web-BerkStan	scc	1	6215043	6215043	358
web-BerkStan	scc	10	6215043	6215043	362
web-BerkStan	scc	2	6215043	6215043	358
web-BerkStan	scc	3	6215043	6215043	347
web-BerkStan	scc	4	6215043	6215043	375
web-BerkStan	scc	5	6215043	6215043	343
web-BerkStan	scc	6	6215043	6215043	585
web-BerkStan	scc	7	6215043	6215043	351
web-BerkStan	scc	8	6215043	6215043	379
web-BerkStan	scc	9	6215043	6215043	353
web-Google	HCS	1	3019101	3029604	12032
web-Google	HCS	10	3019119	3029615	11699
web-Google	HCS	2	3019104	3029593	14185
web-Google	HCS	3	3019138	3029661	14150
web-Google	HCS	4	3019115	3029607	11469
web-Google	HCS	5	3019103	3029583	15764
web-Google	HCS	6	3019128	3029643	15105
web-Google	HCS	7	3019141	3029630	11615
web-Google	HCS	8	3019139	3029653	11962
web-Google	HCS	9	3019107	3029611	11688
web-Google	RED	1	823300	876606	5280
web-Google	RED	10	823300	876605	5375
web-Google	RED	2	823300	876609	5436
web-Google	RED	3	823300	876611	5592
web-Google	RED	4	823300	876608	5416
web-Google	RED	5	823300	876602	5412
web-Google	RED	6	823300	876601	5276
web-Google	RED	7	823300	876601	5540
web-Google	RED	8	823300	876609	5472
web-Google	RED	9	823300	876601	5320
web-Google	REDstar	1	590220	701497	6580
web-Google	REDstar	10	590220	701489	6426
web-Google	REDstar	2	590220	701494	6924
web-Google	REDstar	3	590220	701492	7965
web-Google	REDstar	4	590220	701486	6536
web-Google	REDstar	5	590220	701462	6527
web-Google	REDstar	6	590220	701488	6524
web-Google	REDstar	7	590220	701447	8644
web-Google	REDstar	8	590220	701484	6974
web-Google	REDstar	9	590220	701473	6519
web-Google	scc+2cyc+chain	1	956045	963203	4800
web-Google	scc+2cyc+chain	10	955124	962287	4553
web-Google	scc+2cyc+chain	2	955051	962205	5046
web-Google	scc+2cyc+chain	3	955056	962215	4724
web-Google	scc+2cyc+chain	4	956072	963240	5481
web-Google	scc+2cyc+chain	5	955083	962241	4934
web-Google	scc+2cyc+chain	6	955092	962263	4760
web-Google	scc+2cyc+chain	7	956061	963241	4916
web-Google	scc+2cyc+chain	8	956084	963255	4927
web-Google	scc+2cyc+chain	9	955049	962185	4848
web-Google	scc+2cyc	1	1437028	1437028	3355
web-Google	scc+2cyc	10	1437028	1437028	3410
web-Google	scc+2cyc	2	1437028	1437028	3593
web-Google	scc+2cyc	3	1437028	1437028	3868
web-Google	scc+2cyc	4	1437028	1437028	3432
web-Google	scc+2cyc	5	1437028	1437028	3532
web-Google	scc+2cyc	6	1437028	1437028	3400
web-Google	scc+2cyc	7	1437028	1437028	3480
web-Google	scc+2cyc	8	1437028	1437028	3942
web-Google	scc+2cyc	9	1437028	1437028	3406
web-Google	scc	1	3785144	3785144	340
web-Google	scc	10	3785144	3785144	340
web-Google	scc	2	3785144	3785144	347
web-Google	scc	3	3785144	3785144	350
web-Google	scc	4	3785144	3785144	356
web-Google	scc	5	3785144	3785144	357
web-Google	scc	6	3785144	3785144	345
web-Google	scc	7	3785144	3785144	336
web-Google	scc	8	3785144	3785144	347
web-Google	scc	9	3785144	3785144	340
web-NotreDame	HCS	1	958140	962083	2756
web-NotreDame	HCS	10	958130	962067	2354
web-NotreDame	HCS	2	958096	962027	2758
web-NotreDame	HCS	3	958125	962077	2199
web-NotreDame	HCS	4	958109	962039	2719
web-NotreDame	HCS	5	958115	962078	2723
web-NotreDame	HCS	6	958098	962034	2727
web-NotreDame	HCS	7	958089	962018	2804
web-NotreDame	HCS	8	958113	962049	2780
web-NotreDame	HCS	9	958101	962073	2896
web-NotreDame	RED	1	82562	92169	1369
web-NotreDame	RED	10	82560	92168	1431
web-NotreDame	RED	2	82560	92168	1548
web-NotreDame	RED	3	82560	92168	1253
web-NotreDame	RED	4	82560	92168	1139
web-NotreDame	RED	5	82560	92168	1705
web-NotreDame	RED	6	82560	92168	1560
web-NotreDame	RED	7	82562	92169	1278
web-NotreDame	RED	8	82562	92169	1255
web-NotreDame	RED	9	82560	92168	1304
web-NotreDame	REDstar	1	24976	30071	1326
web-NotreDame	REDstar	10	24976	30073	1263
web-NotreDame	REDstar	2	24976	30075	1193
web-NotreDame	REDstar	3	24976	30074	1476
web-NotreDame	REDstar	4	24976	30073	1628
web-NotreDame	REDstar	5	24976	30071	1873
web-NotreDame	REDstar	6	24976	30073	1228
web-NotreDame	REDstar	7	24976	30072	1456
web-NotreDame	REDstar	8	24976	30071	1327
web-NotreDame	REDstar	9	24976	30071	1272
web-NotreDame	scc+2cyc+chain	1	102143	109171	1273
web-NotreDame	scc+2cyc+chain	10	102151	109178	1548
web-NotreDame	scc+2cyc+chain	2	102162	109194	1572
web-NotreDame	scc+2cyc+chain	3	102169	109204	1444
web-NotreDame	scc+2cyc+chain	4	102160	109177	1075
web-NotreDame	scc+2cyc+chain	5	102165	109200	1096
web-NotreDame	scc+2cyc+chain	6	102014	109027	1153
web-NotreDame	scc+2cyc+chain	7	102164	109197	1038
web-NotreDame	scc+2cyc+chain	8	102156	109188	1003
web-NotreDame	scc+2cyc+chain	9	102153	109180	1320
web-NotreDame	scc+2cyc	1	191086	191086	421
web-NotreDame	scc+2cyc	10	191086	191086	451
web-NotreDame	scc+2cyc	2	191086	191086	285
web-NotreDame	scc+2cyc	3	191086	191086	448
web-NotreDame	scc+2cyc	4	191086	191086	297
web-NotreDame	scc+2cyc	5	191086	191086	266
web-NotreDame	scc+2cyc	6	191086	191086	447
web-NotreDame	scc+2cyc	7	191086	191086	262
web-NotreDame	scc+2cyc	8	191086	191086	426
web-NotreDame	scc+2cyc	9	191086	191086	434
web-NotreDame	scc	1	1157435	1157435	82
web-NotreDame	scc	10	1157435	1157435	64
web-NotreDame	scc	2	1157435	1157435	80
web-NotreDame	scc	3	1157435	1157435	90
web-NotreDame	scc	4	1157435	1157435	84
web-NotreDame	scc	5	1157435	1157435	87
web-NotreDame	scc	6	1157435	1157435	86
web-NotreDame	scc	7	1157435	1157435	57
web-NotreDame	scc	8	1157435	1157435	50
web-NotreDame	scc	9	1157435	1157435	55
web-Stanford	HCS	1	1596915	1599132	9133
web-Stanford	HCS	10	1596917	1599134	7916
web-Stanford	HCS	2	1596933	1599167	8108
web-Stanford	HCS	3	1596891	1599096	8007
web-Stanford	HCS	4	1596919	1599135	7991
web-Stanford	HCS	5	1596927	1599163	7947
web-Stanford	HCS	6	1596925	1599150	9606
web-Stanford	HCS	7	1596931	1599162	7983
web-Stanford	HCS	8	1596925	1599151	8004
web-Stanford	HCS	9	1596914	1599136	7921
web-Stanford	RED	1	573610	598577	1606
web-Stanford	RED	10	573610	598552	1626
web-Stanford	RED	2	573610	598552	1617
web-Stanford	RED	3	573610	598597	1623
web-Stanford	RED	4	573611	598603	2150
web-Stanford	RED	5	573610	598549	1623
web-Stanford	RED	6	573611	598600	1580
web-Stanford	RED	7	573611	598577	2455
web-Stanford	RED	8	573610	598550	1598
web-Stanford	RED	9	573610	598600	1590
web-Stanford	REDstar	1	468260	509607	2102
web-Stanford	REDstar	10	468260	509584	2473
web-Stanford	REDstar	2	468260	509582	2000
web-Stanford	REDstar	3	468260	509626	2510
web-Stanford	REDstar	4	468260	509633	2662
web-Stanford	REDstar	5	468260	509579	1974
web-Stanford	REDstar	6	468260	509630	1992
web-Stanford	REDstar	7	468260	509604	1953
web-Stanford	REDstar	8	468260	509580	2032
web-Stanford	REDstar	9	468260	509631	2012
web-Stanford	scc+2cyc+chain	1	632506	634718	1464
web-Stanford	scc+2cyc+chain	10	632449	634644	1513
web-Stanford	scc+2cyc+chain	2	632474	634668	1522
web-Stanford	scc+2cyc+chain	3	632461	634658	1472
web-Stanford	scc+2cyc+chain	4	632466	634603	1438
web-Stanford	scc+2cyc+chain	5	632502	634705	1564
